edinet_code,sec_code,filer_name,field,value,precision,source,source_url,source_qid,query,retrieved_at,notes,error
E04801,8594,中道リース株式会社,date_of_establishment,1972-04-21,date,wikidata,https://www.wikidata.org/wiki/Q11367213,Q11367213,,2026-08-15T07:57:14Z,Wikidata P571,
E04803,9742,株式会社アイネス,date_of_establishment,1964-07-28,date,wikidata,https://www.wikidata.org/wiki/Q11282360,Q11282360,,2026-08-15T07:57:14Z,Wikidata P571,
E04804,9744,株式会社メイテックグループホールディングス,date_of_establishment,1974-07-17,date,wikidata,https://www.wikidata.org/wiki/Q11343372,Q11343372,,2026-08-15T08:40:42Z,Wikidata P571,
E04806,8595,ジャフコ　グループ株式会社,date_of_establishment,1973-04-05,date,wikidata,https://www.wikidata.org/wiki/Q11310065,Q11310065,,2026-08-15T07:57:14Z,Wikidata P571,
E04807,9746,株式会社　ＴＫＣ,date_of_establishment,1966-10-22,date,wikidata,https://www.wikidata.org/wiki/Q24896343,Q24896343,,2026-08-15T07:57:14Z,Wikidata P571,
E04815,9753,アイエックス・ナレッジ株式会社,date_of_establishment,1979-06-22,date,wikidata,https://www.wikidata.org/wiki/Q11282070,Q11282070,,2026-08-15T07:57:14Z,Wikidata P571,
E04816,9755,応用地質株式会社,date_of_establishment,1957-05-02,date,wikidata,https://www.wikidata.org/wiki/Q11491277,Q11491277,,2026-08-15T07:57:14Z,Wikidata P571,
E04817,9757,株式会社船井総研ホールディングス,date_of_establishment,1970-03-06,date,wikidata,https://www.wikidata.org/wiki/Q86739931,Q86739931,,2026-08-15T07:57:14Z,Wikidata P571,
E04821,8596,株式会社九州リースサービス,date_of_establishment,1974-11-01,date,wikidata,https://www.wikidata.org/wiki/Q11370152,Q11370152,,2026-08-15T07:57:14Z,Wikidata P571,
E04822,9759,株式会社ＮＳＤ,date_of_establishment,1969-04-08,date,wikidata,https://www.wikidata.org/wiki/Q11235966,Q11235966,,2026-08-15T07:57:14Z,Wikidata P571,
E04823,9760,株式会社　進学会ホールディングス,date_of_establishment,1976-06-17,date,wikidata,https://www.wikidata.org/wiki/Q11640144,Q11640144,,2026-08-15T07:57:14Z,Wikidata P571,
E04824,9733,株式会社ナガセ,date_of_establishment,1976-05-10,date,wikidata,https://www.wikidata.org/wiki/Q11323724,Q11323724,,2026-08-15T07:57:14Z,Wikidata P571,
E04826,9729,株式会社トーカイ,date_of_establishment,1955-07-21,date,wikidata,https://www.wikidata.org/wiki/Q11322304,Q11322304,,2026-08-15T07:57:14Z,Wikidata P571,
E04835,9716,株式会社乃村工藝社,date_of_establishment,1942-12-09,date,wikidata,https://www.wikidata.org/wiki/Q11368837,Q11368837,,2026-08-15T07:57:14Z,Wikidata P571,
E04837,9715,トランス・コスモス株式会社,date_of_establishment,1985-06-18,date,wikidata,https://www.wikidata.org/wiki/Q11321859,Q11321859,,2026-08-15T07:57:14Z,Wikidata P571,
E04841,9709,ＮＣＳ＆Ａ株式会社,date_of_establishment,1966-09-21,date,wikidata,https://www.wikidata.org/wiki/Q11506455,Q11506455,,2026-08-15T07:57:14Z,Wikidata P571,
E04846,9702,株式会社アイ・エス・ビー,date_of_establishment,1992-07-30,date,wikidata,https://www.wikidata.org/wiki/Q119659914,Q119659914,,2026-08-15T08:40:42Z,Wikidata P571,
E04848,9699,ニシオホールディングス株式会社,date_of_establishment,1959-10-26,date,wikidata,https://www.wikidata.org/wiki/Q17210356,Q17210356,,2026-08-15T07:57:14Z,Wikidata P571,
E04849,9698,株式会社クレオ,date_of_establishment,1974-03-22,date,wikidata,https://www.wikidata.org/wiki/Q11299561,Q11299561,,2026-08-15T07:57:14Z,Wikidata P571,
E04853,9692,株式会社シーイーシー,date_of_establishment,1968-02-24,date,wikidata,https://www.wikidata.org/wiki/Q11308738,Q11308738,,2026-08-15T07:57:14Z,Wikidata P571,
E04855,9691,株式会社両毛システムズ,date_of_establishment,1970-01-31,date,wikidata,https://www.wikidata.org/wiki/Q11362650,Q11362650,,2026-08-15T07:57:14Z,Wikidata P571,
E04857,9686,東洋テック株式会社,date_of_establishment,1966-01-05,date,wikidata,https://www.wikidata.org/wiki/Q11527603,Q11527603,,2026-08-15T07:57:14Z,Wikidata P571,
E04858,9685,ＫＹＣＯＭホールディングス株式会社,date_of_establishment,1968-05-30,date,wikidata,https://www.wikidata.org/wiki/Q11228301,Q11228301,,2026-08-15T07:57:14Z,Wikidata P571,
E04859,9684,株式会社スクウェア・エニックス・ホールディングス,date_of_establishment,1975-09-22,date,wikidata,https://www.wikidata.org/wiki/Q11311474,Q11311474,,2026-08-15T07:57:14Z,Wikidata P571,
E04861,9682,株式会社ＤＴＳ,date_of_establishment,1972-08-25,date,wikidata,https://www.wikidata.org/wiki/Q11196407,Q11196407,,2026-08-15T07:57:14Z,Wikidata P571,
E04862,9678,株式会社カナモト,date_of_establishment,1964-11-01,date,wikidata,https://www.wikidata.org/wiki/Q17225385,Q17225385,,2026-08-15T07:57:14Z,Wikidata P571,
E04867,9663,株式会社ナガワ,date_of_establishment,1966-07-21,date,wikidata,https://www.wikidata.org/wiki/Q11323742,Q11323742,,2026-08-15T07:57:14Z,Wikidata P571,
E04869,9658,株式会社ビジネスブレイン太田昭和,date_of_establishment,1967-08-26,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E3%83%96%E3%83%AC%E3%82%A4%E3%83%B3%E5%A4%AA%E7%94%B0%E6%98%AD%E5%92%8C,,ビジネスブレイン太田昭和,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E04873,9651,日本プロセス株式会社,date_of_establishment,1967-06-20,date,wikidata,https://www.wikidata.org/wiki/Q11506873,Q11506873,,2026-08-15T07:57:14Z,Wikidata P571,
E04877,9928,株式会社ミロク情報サービス,date_of_establishment,1977-11-02,date,wikidata,https://www.wikidata.org/wiki/Q11342985,Q11342985,,2026-08-15T07:57:14Z,Wikidata P571,
E04878,6197,株式会社ソラスト,date_of_establishment,1968-10-02,date,wikidata,https://www.wikidata.org/wiki/Q11315349,Q11315349,,2026-08-15T07:57:14Z,Wikidata P571,
E04884,9647,株式会社協和コンサルタンツ,date_of_establishment,1961-08-29,date,wikidata,https://www.wikidata.org/wiki/Q11407218,Q11407218,,2026-08-15T07:57:14Z,Wikidata P571,
E04887,9644,株式会社タナベコンサルティンググループ,date_of_establishment,1957-10-16,date,wikidata,https://www.wikidata.org/wiki/Q11316220,Q11316220,,2026-08-15T07:57:14Z,Wikidata P571,
E04889,9640,株式会社セゾンテクノロジー,date_of_establishment,1970-09-01,date,wikidata,https://www.wikidata.org/wiki/Q11314321,Q11314321,,2026-08-15T07:57:14Z,Wikidata P571,
E04890,9639,三協フロンテア株式会社,date_of_establishment,1969-12-05,date,wikidata,https://www.wikidata.org/wiki/Q11354518,Q11354518,,2026-08-15T07:57:14Z,Wikidata P571,
E04894,9629,ピー・シー・エー株式会社,date_of_establishment,1980-08-01,date,wikidata,https://www.wikidata.org/wiki/Q17222866,Q17222866,,2026-08-15T07:57:14Z,Wikidata P571,
E04895,9628,燦ホールディングス株式会社,date_of_establishment,1932-08-26,date,wikidata,https://www.wikidata.org/wiki/Q11569283,Q11569283,,2026-08-15T07:57:14Z,Wikidata P571,
E04896,9627,株式会社アインホールディングス,date_of_establishment,1969-08-02,date,wikidata,https://www.wikidata.org/wiki/Q22130419,Q22130419,,2026-08-15T07:57:14Z,Wikidata P571,
E04899,9625,株式会社セレスポ,date_of_establishment,1977-07-21,date,wikidata,https://www.wikidata.org/wiki/Q28686648,Q28686648,,2026-08-15T07:57:14Z,Wikidata P571,
E04902,9622,株式会社スペース,date_of_establishment,1972-10-05,date,wikidata,https://www.wikidata.org/wiki/Q11312980,Q11312980,,2026-08-15T07:57:14Z,Wikidata P571,
E04903,9621,株式会社建設技術研究所,date_of_establishment,1963-04-01,date,wikidata,https://www.wikidata.org/wiki/Q11486814,Q11486814,,2026-08-15T07:57:14Z,Wikidata P571,
E04904,9619,株式会社イチネンホールディングス,date_of_establishment,1963-05-07,date,wikidata,https://www.wikidata.org/wiki/Q11286754,Q11286754,,2026-08-15T07:57:14Z,Wikidata P571,
E04908,9616,株式会社共立メンテナンス,date_of_establishment,1979-09-27,date,wikidata,https://www.wikidata.org/wiki/Q24698699,Q24698699,,2026-08-15T07:57:14Z,Wikidata P571,
E04912,8570,イオンフィナンシャルサービス株式会社,date_of_establishment,1981-06-20,date,wikidata,https://www.wikidata.org/wiki/Q17192804,Q17192804,,2026-08-15T07:57:14Z,Wikidata P571,
E04916,9610,ウィルソン・ラーニング　ワールドワイド株式会社,date_of_establishment,1981-12-28,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%BD%E3%83%B3%E3%83%BB%E3%83%A9%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0%20%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%AF%E3%82%A4%E3%83%89,,ウィルソン・ラーニング ワールドワイド,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E04925,9795,株式会社ステップ,date_of_establishment,1979-09-20,date,wikidata,https://www.wikidata.org/wiki/Q11312269,Q11312269,,2026-08-15T07:57:14Z,Wikidata P571,
E04926,4665,株式会社ダスキン,date_of_establishment,1963-02-04,date,wikidata,https://www.wikidata.org/wiki/Q11317143,Q11317143,,2026-08-15T07:57:14Z,Wikidata P571,
E04931,9793,株式会社ダイセキ,date_of_establishment,1958-10-01,date,wikidata,https://www.wikidata.org/wiki/Q11316786,Q11316786,,2026-08-15T07:57:14Z,Wikidata P571,
E04933,9790,福井コンピュータホールディングス株式会社,date_of_establishment,1979-12-17,date,wikidata,https://www.wikidata.org/wiki/Q11591233,Q11591233,,2026-08-15T07:57:14Z,Wikidata P571,
E04934,9788,株式会社ナック,date_of_establishment,1971-05-20,date,wikidata,https://www.wikidata.org/wiki/Q11323860,Q11323860,,2026-08-15T07:57:14Z,Wikidata P571,
E04940,9782,株式会社ディーエムエス,date_of_establishment,1961-04-04,date,wikidata,https://www.wikidata.org/wiki/Q11320202,Q11320202,,2026-08-15T07:57:14Z,Wikidata P571,
E04941,9778,株式会社昴,date_of_establishment,1972-07-17,date,wikidata,https://www.wikidata.org/wiki/Q11514229,Q11514229,,2026-08-15T07:57:14Z,Wikidata P571,
E04946,8566,リコーリース株式会社,date_of_establishment,1976-12-21,date,wikidata,https://www.wikidata.org/wiki/Q11347933,Q11347933,,2026-08-15T07:57:14Z,Wikidata P571,
E04948,9435,株式会社光通信,date_of_establishment,1988-02-05,date,wikidata,https://www.wikidata.org/wiki/Q11388563,Q11388563,,2026-08-15T07:57:14Z,Wikidata P571,
E04952,9739,ＮＳＷ株式会社,date_of_establishment,1966-08-03,date,wikidata,https://www.wikidata.org/wiki/Q11506495,Q11506495,,2026-08-15T07:57:14Z,Wikidata P571,
E04954,4641,株式会社アルプス技研,date_of_establishment,1981-03-03,date,wikidata,https://www.wikidata.org/wiki/Q17192301,Q17192301,,2026-08-15T07:57:14Z,Wikidata P571,
E04955,4642,オリジナル設計株式会社,date_of_establishment,1962-01-23,date,wikidata,https://www.wikidata.org/wiki/Q11292628,Q11292628,,2026-08-15T07:57:14Z,Wikidata P571,
E04958,4645,株式会社市進ホールディングス,date_of_establishment,1975-06-10,date,wikidata,https://www.wikidata.org/wiki/Q11480723,Q11480723,,2026-08-15T07:57:14Z,Wikidata P571,
E04959,4644,イマジニア株式会社,date_of_establishment,1986-01-27,date,wikidata,https://www.wikidata.org/wiki/Q3781101,Q3781101,,2026-08-15T07:57:14Z,Wikidata P571,
E04960,7502,株式会社プラザホールディングス,date_of_establishment,1988-03-11,date,wikidata,https://www.wikidata.org/wiki/Q11335403,Q11335403,,2026-08-15T07:57:14Z,Wikidata P571,
E04964,4651,株式会社サニックスホールディングス,date_of_establishment,1978,year,wikidata,https://www.wikidata.org/wiki/Q11304919,Q11304919,,2026-08-15T07:57:14Z,Wikidata P571,
E04972,4657,株式会社環境管理センター,date_of_establishment,1971-07-23,date,wikidata,https://www.wikidata.org/wiki/Q11574075,Q11574075,,2026-08-15T07:57:14Z,Wikidata P571,
E04973,4658,日本空調サービス株式会社,date_of_establishment,1964-04-28,date,wikidata,https://www.wikidata.org/wiki/Q11508772,Q11508772,,2026-08-15T07:57:14Z,Wikidata P571,
E04976,4662,株式会社フォーカスシステムズ,date_of_establishment,1977-04-01,date,wikidata,https://www.wikidata.org/wiki/Q11332928,Q11332928,,2026-08-15T07:57:14Z,Wikidata P571,
E04978,4664,株式会社アール・エス・シー,date_of_establishment,1971-09-10,date,wikidata,https://www.wikidata.org/wiki/Q24876330,Q24876330,,2026-08-15T07:57:14Z,Wikidata P571,
E04979,4666,パーク二四株式会社（定款上の商号　パーク２４株式会社）,date_of_establishment,1973-02-03,date,wikidata,https://www.wikidata.org/wiki/Q11089693,Q11089693,,2026-08-15T07:57:14Z,Wikidata P571,
E04980,4667,アイサンテクノロジー株式会社,date_of_establishment,1970-08-12,date,wikidata,https://www.wikidata.org/wiki/Q11282122,Q11282122,,2026-08-15T07:57:14Z,Wikidata P571,
E04981,4668,株式会社明光ネットワークジャパン,date_of_establishment,1982-08-27,date,wikidata,https://www.wikidata.org/wiki/Q11511998,Q11511998,,2026-08-15T07:57:14Z,Wikidata P571,
E04982,4671,株式会社ファルコホールディングス,date_of_establishment,1988-03-01,date,wikidata,https://www.wikidata.org/wiki/Q11332153,Q11332153,,2026-08-15T07:57:14Z,Wikidata P571,
E04987,4673,川崎地質株式会社,date_of_establishment,1951-08-28,date,wikidata,https://www.wikidata.org/wiki/Q11478371,Q11478371,,2026-08-15T07:57:14Z,Wikidata P571,
E04990,4679,株式会社　田　谷,date_of_establishment,1964,year,wikidata,https://www.wikidata.org/wiki/Q128332306,Q128332306,,2026-08-15T07:57:14Z,Wikidata P571,
E04991,4678,株式会社　秀英予備校,date_of_establishment,1984-11-01,date,wikidata,https://www.wikidata.org/wiki/Q11594557,Q11594557,,2026-08-15T07:57:14Z,Wikidata P571,
E04996,4686,株式会社ジャストシステム,date_of_establishment,1981-06-02,date,wikidata,https://www.wikidata.org/wiki/Q6315712,Q6315712,,2026-08-15T07:57:14Z,Wikidata P571,
E04997,4687,ＴＤＣソフト株式会社,date_of_establishment,1963-12-17,date,wikidata,https://www.wikidata.org/wiki/Q11248393,Q11248393,,2026-08-15T07:57:14Z,Wikidata P571,
E04999,4704,トレンドマイクロ株式会社,date_of_establishment,1988,year,wikidata,https://www.wikidata.org/wiki/Q700974,Q700974,,2026-08-15T07:57:14Z,Wikidata P571,
E05000,4689,ＬＩＮＥヤフー株式会社,date_of_establishment,1996-01-31,date,wikidata,https://www.wikidata.org/wiki/Q86734122,Q86734122,,2026-08-15T07:57:14Z,Wikidata P571,
E05011,4705,株式会社クリップコーポレーション,date_of_establishment,1981-05-23,date,wikidata,https://www.wikidata.org/wiki/Q11299382,Q11299382,,2026-08-15T07:57:14Z,Wikidata P571,
E05015,4707,株式会社キタック,date_of_establishment,1973-02-01,date,wikidata,https://www.wikidata.org/wiki/Q11296725,Q11296725,,2026-08-15T07:57:14Z,Wikidata P571,
E05020,4712,株式会社ＫｅｙＨｏｌｄｅｒ,date_of_establishment,1967-12-25,date,wikidata,https://www.wikidata.org/wiki/Q11284033,Q11284033,,2026-08-15T07:57:14Z,Wikidata P571,
E05024,4714,株式会社　リソー教育グループ,date_of_establishment,1985-07-06,date,wikidata,https://www.wikidata.org/wiki/Q11348051,Q11348051,,2026-08-15T07:57:14Z,Wikidata P571,
E05025,4684,株式会社オービック,date_of_establishment,1968-04-08,date,wikidata,https://www.wikidata.org/wiki/Q11293432,Q11293432,,2026-08-15T07:57:14Z,Wikidata P571,
E05027,4716,日本オラクル株式会社,date_of_establishment,1985-10-15,date,wikidata,https://www.wikidata.org/wiki/Q11506324,Q11506324,,2026-08-15T07:57:14Z,Wikidata P571,
E05028,4718,株式会社早稲田アカデミー,date_of_establishment,1974-11,month,wikidata,https://www.wikidata.org/wiki/Q11511469,Q11511469,,2026-08-15T07:57:14Z,Wikidata P571,
E05029,4719,株式会社アルファシステムズ,date_of_establishment,1972-10-11,date,wikidata,https://www.wikidata.org/wiki/Q17192269,Q17192269,,2026-08-15T07:57:14Z,Wikidata P571,
E05030,4720,株式会社城南進学研究社,date_of_establishment,1982-09-16,date,wikidata,https://www.wikidata.org/wiki/Q137321928,Q137321928,,2026-08-15T07:57:14Z,Wikidata P571,
E05033,4722,フューチャー株式会社,date_of_establishment,1989-11-28,date,wikidata,https://www.wikidata.org/wiki/Q17213696,Q17213696,,2026-08-15T07:57:14Z,Wikidata P571,
E05036,4725,株式会社ＣＡＣ　Ｈｏｌｄｉｎｇｓ,date_of_establishment,1966-08-08,date,wikidata,https://www.wikidata.org/wiki/Q11308754,Q11308754,,2026-08-15T07:57:14Z,Wikidata P571,
E05041,9449,ＧＭＯインターネットグループ株式会社,date_of_establishment,1991-05-24,date,wikidata,https://www.wikidata.org/wiki/Q11201240,Q11201240,,2026-08-15T07:57:14Z,Wikidata P571,
E05042,4728,株式会社トーセ,date_of_establishment,1979-11-01,date,wikidata,https://www.wikidata.org/wiki/Q2271746,Q2271746,,2026-08-15T07:57:14Z,Wikidata P571,
E05045,4732,株式会社ユー・エス・エス,date_of_establishment,1969-11-13,date,wikidata,https://www.wikidata.org/wiki/Q11345976,Q11345976,,2026-08-15T07:57:14Z,Wikidata P571,
E05047,8876,株式会社リログループ,date_of_establishment,1967-03-15,date,wikidata,https://www.wikidata.org/wiki/Q11348594,Q11348594,,2026-08-15T07:57:14Z,Wikidata P571,
E05048,4733,株式会社オービックビジネスコンサルタント,date_of_establishment,1980-12-12,date,wikidata,https://www.wikidata.org/wiki/Q11293433,Q11293433,,2026-08-15T07:57:14Z,Wikidata P571,
E05049,9438,株式会社エムティーアイ,date_of_establishment,1996-08-12,date,wikidata,https://www.wikidata.org/wiki/Q11290810,Q11290810,,2026-08-15T07:57:14Z,Wikidata P571,
E05053,4735,株式会社京進,date_of_establishment,1981-04-02,date,wikidata,https://www.wikidata.org/wiki/Q11374748,Q11374748,,2026-08-15T07:57:14Z,Wikidata P571,
E05055,9439,株式会社エム・エイチ・グループ,date_of_establishment,1990-04-04,date,wikidata,https://www.wikidata.org/wiki/Q11290831,Q11290831,,2026-08-15T07:57:14Z,Wikidata P571,
E05056,4694,株式会社ビー・エム・エル,date_of_establishment,1955-07-05,date,wikidata,https://www.wikidata.org/wiki/Q11331222,Q11331222,,2026-08-15T07:57:14Z,Wikidata P571,
E05062,4307,株式会社野村総合研究所,date_of_establishment,1965,year,wikidata,https://www.wikidata.org/wiki/Q4922632,Q4922632,,2026-08-15T07:57:14Z,Wikidata P571,
E05065,1738,株式会社ニットー,date_of_establishment,1975-05-07,date,wikidata,https://www.wikidata.org/wiki/Q11324490,Q11324490,,2026-08-15T08:40:42Z,Wikidata P571,
E05066,4746,株式会社東計電算,date_of_establishment,1970-04-01,date,wikidata,https://www.wikidata.org/wiki/Q11528333,Q11528333,,2026-08-15T07:57:14Z,Wikidata P571,
E05070,4750,株式会社ダイサン,date_of_establishment,1975-04-01,date,wikidata,https://www.wikidata.org/wiki/Q11316768,Q11316768,,2026-08-15T07:57:14Z,Wikidata P571,
